id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2021-1061130";"2021-10-20";"1";"Vente";"3000.0";"22";"None";"QUAI ROMAIN ROLLAND";"6110";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0034";"None";"None";"29";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828516";"45.762396";"000AH"
"2021-1061130";"2021-10-20";"1";"Vente";"3000.0";"22";"None";"QUAI ROMAIN ROLLAND";"6110";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0034";"None";"None";"30";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828516";"45.762396";"000AH"
"2021-1061166";"2021-10-15";"1";"Vente";"1507300.0";"15";"None";"QUAI ROMAIN ROLLAND";"6110";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0124";"None";"None";"13";"274.77";"14";"nan";"15";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"260.0";"5.0";"None";"None";"None";"None";"nan";"4.828762";"45.763084";"000AH"
"2021-1061166";"2021-10-15";"1";"Vente";"1507300.0";"5";"None";"RUE DES TROIS MARIES";"7160";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0126";"None";"None";"11";"nan";"16";"nan";"9";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"4.828628";"45.763099";"000AH"
"2021-1061166";"2021-10-15";"1";"Vente";"1507300.0";"15";"None";"QUAI ROMAIN ROLLAND";"6110";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0124";"None";"None";"13";"274.77";"14";"nan";"15";"nan";"None";"None";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828762";"45.763084";"000AH"
"2021-1061166";"2021-10-15";"1";"Vente";"1507300.0";"5";"None";"RUE DES TROIS MARIES";"7160";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0126";"None";"None";"11";"nan";"16";"nan";"9";"nan";"None";"None";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828628";"45.763099";"000AH"
"2021-1061166";"2021-10-15";"1";"Vente";"1507300.0";"5";"None";"RUE DES TROIS MARIES";"7160";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0126";"None";"None";"8";"304.15";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828628";"45.763099";"000AH"
"2021-1060939";"2021-10-05";"1";"Vente";"370000.0";"3";"None";"RUE DES TROIS MARIES";"7160";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0023";"None";"None";"5";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"49.0";"2.0";"None";"None";"None";"None";"nan";"4.828528";"45.763117";"000AH"
"2021-1060409";"2021-09-15";"1";"Vente";"684800.0";"22";"None";"QUAI ROMAIN ROLLAND";"6110";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0034";"None";"None";"21";"143.6";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"144.0";"4.0";"None";"None";"None";"None";"nan";"4.828516";"45.762396";"000AH"
"2021-1060409";"2021-09-15";"1";"Vente";"684800.0";"22";"None";"QUAI ROMAIN ROLLAND";"6110";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0034";"None";"None";"21";"143.6";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828516";"45.762396";"000AH"
